/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaAdminDeleteFactorParams.cs(6,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaAdminDeleteFactorParams.Id'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaAdminDeleteFactorParams.cs(6,17): warning CS8618: Non-nullable property 'Id' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaAdminDeleteFactorParams.cs(9,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaAdminDeleteFactorParams.UserId'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaAdminDeleteFactorParams.cs(9,17): warning CS8618: Non-nullable property 'UserId' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaAdminDeleteFactorResponse.cs(5,15): warning CS1591: Missing XML comment for publicly visible type or member 'MfaAdminDeleteFactorResponse'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaAdminDeleteFactorResponse.cs(9,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaAdminDeleteFactorResponse.Id'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaAdminDeleteFactorResponse.cs(9,17): warning CS8618: Non-nullable property 'Id' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaAdminListFactorsParams.cs(3,15): warning CS1591: Missing XML comment for publicly visible type or member 'MfaAdminListFactorsParams'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaAdminListFactorsParams.cs(6,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaAdminListFactorsParams.UserId'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaAdminListFactorsParams.cs(6,17): warning CS8618: Non-nullable property 'UserId' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaAdminListFactorsResponse.cs(6,15): warning CS1591: Missing XML comment for publicly visible type or member 'MfaAdminListFactorsResponse'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaAdminListFactorsResponse.cs(8,23): warning CS1591: Missing XML comment for publicly visible type or member 'MfaAdminListFactorsResponse.Factors'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaChallengeAndVerifyParams.cs(3,15): warning CS1591: Missing XML comment for publicly visible type or member 'MfaChallengeAndVerifyParams'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaChallengeAndVerifyParams.cs(5,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaChallengeAndVerifyParams.FactorId'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaChallengeAndVerifyParams.cs(5,17): warning CS8618: Non-nullable property 'FactorId' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaChallengeAndVerifyParams.cs(6,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaChallengeAndVerifyParams.Code'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaChallengeAndVerifyParams.cs(6,17): warning CS8618: Non-nullable property 'Code' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaChallengeParams.cs(3,15): warning CS1591: Missing XML comment for publicly visible type or member 'MfaChallengeParams'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaChallengeParams.cs(6,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaChallengeParams.FactorId'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaChallengeParams.cs(6,17): warning CS8618: Non-nullable property 'FactorId' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaChallengeResponse.cs(12,15): warning CS1591: Missing XML comment for publicly visible type or member 'MfaChallengeResponse.ExpiresAt'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaChallengeResponse.cs(5,15): warning CS1591: Missing XML comment for publicly visible type or member 'MfaChallengeResponse'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaChallengeResponse.cs(9,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaChallengeResponse.Id'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaChallengeResponse.cs(9,17): warning CS8618: Non-nullable property 'Id' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaEnrollParams.cs(3,15): warning CS1591: Missing XML comment for publicly visible type or member 'MfaEnrollParams'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaEnrollParams.cs(5,17): warning CS1591: Missing XML comment for publicly visible type or member 'MfaEnrollParams.FactorType'
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaEnrollParams.cs(5,17): warning CS8618: Non-nullable property 'FactorType' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
/Users/tr00d/supabase/sdk-csharp/gotrue-csharp/Gotrue/Mfa/MfaEnrollParams.cs(6,18): warning CS1591: Missing XML comment for publicly visible type or member 'MfaEnrollParams.Issuer'
